,market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id,linear_ests
286,1.0,2015-02-20 03:09:04,5226,2200,13.0,13.0,16.0,853.0,230223,3482.0
287,1.0,2015-02-22 03:21:45,5226,3350,11.0,11.0,18.0,867.0,21927,3595.0
288,5.0,2015-02-24 01:28:45,2863,4697,11.0,11.0,15.0,701.0,103540,3070.0
289,5.0,2015-02-25 04:01:09,2863,1599,25.0,12.0,16.0,411.0,193208,2448.0
290,3.0,2015-02-20 20:06:42,3677,2495,6.0,6.0,4.0,328.0,239922,2576.0
291,4.0,2015-02-20 21:00:09,5152,6805,82.0,61.0,82.0,784.0,143801,2690.0
292,4.0,2015-02-24 20:11:15,5152,4200,70.0,70.0,118.0,795.0,207489,3647.0
293,4.0,2015-02-21 21:49:33,5152,700,54.0,44.0,64.0,805.0,6473,2997.0
294,4.0,2015-02-19 23:04:17,5152,2800,22.0,21.0,31.0,327.0,136591,2480.0
295,4.0,2015-02-23 20:52:12,5152,2535,72.0,69.0,103.0,792.0,135971,3290.0
296,2.0,2015-02-24 20:22:18,1904,1595,63.0,63.0,82.0,664.0,222777,2847.0
297,2.0,2015-02-19 04:22:05,1904,2985,84.0,82.0,96.0,376.0,198316,2246.0
298,4.0,2015-02-24 00:05:00,1904,2385,32.0,32.0,35.0,477.0,189341,2482.0
299,1.0,2015-02-20 00:46:24,4031,4775,7.0,6.0,6.0,523.0,152892,3023.0
300,2.0,2015-02-20 04:48:03,3220,3800,38.0,38.0,42.0,875.0,250785,2915.0
301,4.0,2015-02-23 19:18:57,4753,1428,27.0,25.0,39.0,162.0,240055,2320.0
302,4.0,2015-02-19 00:24:18,4753,1776,17.0,15.0,16.0,348.0,92408,2325.0
303,6.0,2015-02-22 21:07:01,4476,1350,,,,680.0,40677,
304,6.0,2015-02-23 22:52:19,4476,2550,,,,280.0,163281,
305,6.0,2015-02-18 20:51:37,4476,1724,,,,874.0,115945,
306,3.0,2015-02-19 04:05:07,1808,640,14.0,14.0,14.0,289.0,94118,2530.0
307,5.0,2015-02-20 20:33:30,1808,690,15.0,12.0,11.0,133.0,134074,2192.0
308,5.0,2015-02-22 17:26:45,1540,995,4.0,4.0,5.0,310.0,25299,2554.0
309,2.0,2015-02-24 22:58:52,1540,1855,8.0,5.0,5.0,456.0,53356,2416.0
310,5.0,2015-02-22 00:15:47,1540,820,7.0,6.0,8.0,720.0,250444,3056.0
311,5.0,2015-02-22 00:38:39,1540,590,10.0,6.0,11.0,361.0,195890,2614.0
312,4.0,2015-02-20 21:03:14,6313,2315,62.0,44.0,56.0,516.0,188668,2309.0
313,4.0,2015-02-21 20:37:28,6313,1240,57.0,51.0,71.0,634.0,212598,2827.0
314,4.0,2015-02-21 17:24:32,6313,2905,10.0,7.0,9.0,513.0,102668,2573.0
315,4.0,2015-02-21 04:04:00,6313,1390,99.0,95.0,170.0,74.0,189764,3121.0
316,4.0,2015-02-22 16:38:00,6313,2685,8.0,8.0,12.0,193.0,244553,2271.0
317,4.0,2015-02-19 02:19:24,6313,2240,94.0,91.0,129.0,388.0,204446,2762.0
318,4.0,2015-02-20 22:47:50,6313,1735,20.0,20.0,22.0,558.0,111800,2622.0
319,4.0,2015-02-22 21:45:29,6313,795,54.0,42.0,45.0,563.0,160579,2303.0
320,4.0,2015-02-19 18:00:12,6313,3530,11.0,9.0,9.0,448.0,194443,2458.0
321,4.0,2015-02-22 19:45:27,6313,5185,49.0,41.0,43.0,303.0,59646,2041.0
322,4.0,2015-02-18 19:38:18,6313,1095,52.0,52.0,97.0,310.0,66319,3070.0
323,4.0,2015-02-21 05:23:34,6313,1195,49.0,48.0,54.0,167.0,139928,2059.0
324,4.0,2015-02-25 03:48:52,6313,795,80.0,80.0,112.0,527.0,248842,2921.0
325,1.0,2015-02-21 04:17:04,6359,895,56.0,43.0,50.0,880.0,211824,3195.0
326,3.0,2015-02-25 05:29:38,1384,2144,3.0,3.0,1.0,162.0,27482,2384.0
327,3.0,2015-02-21 20:03:02,1384,1910,7.0,4.0,3.0,270.0,171183,2476.0
328,3.0,2015-02-22 02:44:17,1384,4035,16.0,16.0,17.0,533.0,103892,2845.0
329,3.0,2015-02-21 21:54:57,1384,2625,6.0,2.0,2.0,721.0,222299,3050.0
330,5.0,2015-02-21 03:44:35,562,3440,25.0,23.0,51.0,162.0,244010,2811.0
331,5.0,2015-02-25 03:02:51,562,3785,20.0,8.0,17.0,258.0,136916,2404.0
332,5.0,2015-02-21 02:28:52,562,3340,24.0,19.0,33.0,498.0,55833,2892.0
333,5.0,2015-02-24 22:37:34,562,2740,7.0,5.0,5.0,355.0,8758,2544.0
334,5.0,2015-02-19 04:09:09,5547,1983,20.0,15.0,18.0,646.0,158618,2861.0
335,5.0,2015-02-23 23:24:52,5547,1099,7.0,7.0,10.0,414.0,136519,2711.0
336,5.0,2015-02-23 02:55:04,5547,3899,28.0,27.0,43.0,361.0,171698,2802.0
337,5.0,2015-02-24 03:06:21,5547,1612,15.0,15.0,23.0,541.0,240789,2935.0
338,5.0,2015-02-19 00:39:20,5547,819,10.0,10.0,13.0,416.0,157201,2698.0
339,5.0,2015-02-24 22:41:03,5547,999,10.0,7.0,7.0,552.0,152688,2760.0
340,5.0,2015-02-19 21:48:34,5547,2905,11.0,10.0,11.0,471.0,137620,2704.0
341,2.0,2015-02-21 23:33:57,6740,820,59.0,57.0,70.0,378.0,197260,2353.0
342,2.0,2015-02-22 21:58:28,6740,785,69.0,66.0,80.0,516.0,124128,2481.0
343,2.0,2015-02-19 23:16:44,6740,1346,36.0,33.0,36.0,376.0,140202,2239.0
344,2.0,2015-02-21 03:57:30,6740,400,157.0,155.0,207.0,360.0,118753,2669.0
345,2.0,2015-02-21 18:55:08,6740,1624,48.0,42.0,41.0,412.0,181270,2094.0
346,2.0,2015-02-19 22:13:41,6740,885,40.0,31.0,34.0,558.0,167801,2358.0
347,2.0,2015-02-25 02:16:56,6740,1184,99.0,90.0,123.0,424.0,182382,2534.0
348,2.0,2015-02-23 01:13:48,6740,1010,112.0,102.0,123.0,714.0,235342,2559.0
349,2.0,2015-02-23 05:52:01,6740,1000,30.0,28.0,38.0,558.0,152904,2660.0
350,2.0,2015-02-22 04:50:55,6740,710,80.0,79.0,119.0,681.0,35272,3216.0
351,2.0,2015-02-23 05:28:03,6740,990,44.0,44.0,66.0,659.0,206932,3000.0
352,2.0,2015-02-20 21:48:18,6740,584,62.0,38.0,38.0,464.0,16819,1847.0
353,2.0,2015-02-20 22:57:11,6740,1630,29.0,27.0,32.0,585.0,194357,2592.0
354,2.0,2015-02-20 03:54:47,6740,905,120.0,98.0,144.0,279.0,94719,2336.0
355,2.0,2015-02-21 04:34:21,6740,480,134.0,132.0,176.0,647.0,4929,2972.0
356,2.0,2015-02-24 01:21:02,6740,829,85.0,81.0,87.0,345.0,64916,2002.0
357,2.0,2015-02-23 20:35:00,6740,739,48.0,48.0,84.0,698.0,236931,3328.0
358,2.0,2015-02-24 18:48:07,6740,919,22.0,22.0,27.0,356.0,54168,2371.0
359,2.0,2015-02-24 03:49:23,6740,830,92.0,88.0,123.0,460.0,106837,2730.0
360,4.0,2015-02-23 03:34:37,6132,3200,91.0,67.0,107.0,563.0,127746,2732.0
361,4.0,2015-02-25 02:59:29,6132,3800,81.0,79.0,123.0,986.0,21005,3715.0
362,4.0,2015-02-22 02:38:58,6132,3000,88.0,88.0,186.0,963.0,188234,4833.0
363,4.0,2015-02-21 02:57:01,6132,2550,100.0,99.0,175.0,790.0,82056,4073.0
364,4.0,2015-02-19 02:26:16,6132,3000,100.0,89.0,133.0,1050.0,53024,3567.0
365,4.0,2015-02-22 02:06:07,6132,2100,79.0,78.0,149.0,445.0,205370,3642.0
366,4.0,2015-02-22 02:30:44,6132,4100,86.0,85.0,180.0,622.0,168149,4340.0
367,4.0,2015-02-21 20:20:19,6132,1100,56.0,50.0,69.0,196.0,161822,2265.0
368,4.0,2015-02-21 19:42:15,6132,1100,53.0,45.0,61.0,322.0,143452,2344.0
369,4.0,2015-02-19 19:34:54,6132,1800,61.0,59.0,92.0,729.0,137104,3261.0
370,4.0,2015-02-23 20:06:00,6132,900,56.0,56.0,93.0,712.0,212186,3379.0
371,2.0,2015-02-20 21:20:01,4062,1325,51.0,41.0,43.0,538.0,238432,2242.0
372,2.0,2015-02-23 19:09:16,4062,5550,22.0,20.0,34.0,264.0,20070,2420.0
373,2.0,2015-02-21 02:32:58,4062,2775,64.0,63.0,105.0,578.0,177731,3211.0
374,2.0,2015-02-22 01:22:06,4062,2475,38.0,37.0,56.0,998.0,70438,3374.0
375,2.0,2015-02-20 03:40:47,4062,5025,67.0,45.0,71.0,353.0,203889,2268.0
376,4.0,2015-02-21 02:36:41,5171,1895,99.0,99.0,175.0,195.0,224579,3351.0
377,4.0,2015-02-22 19:28:03,5171,995,47.0,32.0,35.0,964.0,101219,2794.0
378,4.0,2015-02-23 02:49:43,5171,1495,103.0,74.0,128.0,178.0,32270,2418.0
379,4.0,2015-02-19 04:05:12,5171,4560,80.0,77.0,95.0,705.0,87848,2800.0
380,4.0,2015-02-19 21:15:59,5171,3651,45.0,46.0,48.0,527.0,19441,2472.0
381,4.0,2015-02-19 19:20:42,517,1125,31.0,30.0,59.0,514.0,75916,3074.0
382,4.0,2015-02-22 18:07:07,517,3215,8.0,6.0,6.0,396.0,18620,2409.0
383,4.0,2015-02-19 19:01:24,517,1520,24.0,19.0,21.0,433.0,184259,2373.0
384,4.0,2015-02-22 17:01:59,517,2095,4.0,4.0,7.0,537.0,8303,2698.0
385,1.0,2015-02-21 21:13:54,429,942,26.0,26.0,31.0,696.0,214187,3264.0
386,1.0,2015-02-24 02:29:56,429,790,61.0,59.0,61.0,622.0,246158,2902.0
387,1.0,2015-02-25 02:42:48,429,1132,66.0,54.0,56.0,606.0,177177,2711.0
388,4.0,2015-02-21 02:03:29,5152,2075,128.0,127.0,214.0,721.0,218619,4080.0
389,4.0,2015-02-20 21:27:48,5152,900,63.0,48.0,50.0,669.0,53379,2325.0
390,4.0,2015-02-23 18:05:49,5152,4000,12.0,10.0,10.0,859.0,7886,2965.0
391,4.0,2015-02-19 21:54:08,5152,2650,41.0,29.0,35.0,618.0,121150,2501.0
392,4.0,2015-02-23 21:41:34,5152,2150,49.0,46.0,47.0,690.0,102023,2575.0
393,4.0,2015-02-20 22:44:23,5152,2297,27.0,32.0,30.0,730.0,118219,2788.0
394,4.0,2015-02-20 22:03:02,5152,4330,42.0,31.0,36.0,426.0,72829,2250.0
395,4.0,2015-02-22 19:54:35,4616,2125,36.0,29.0,29.0,449.0,247531,2261.0
396,4.0,2015-02-21 01:06:48,4616,4435,56.0,31.0,58.0,616.0,96588,2682.0
397,4.0,2015-02-21 03:09:32,4616,5953,96.0,81.0,134.0,389.0,39375,2898.0
398,4.0,2015-02-22 01:04:39,4616,8555,45.0,43.0,70.0,406.0,52216,2811.0
399,4.0,2015-02-24 03:07:22,4616,2360,56.0,41.0,62.0,494.0,168618,2548.0
400,4.0,2015-02-22 21:25:15,4616,2570,40.0,33.0,31.0,873.0,39706,2726.0
401,4.0,2015-02-23 02:50:38,4616,2440,77.0,66.0,95.0,371.0,164276,2518.0
402,4.0,2015-02-21 01:18:18,4616,2821,55.0,45.0,85.0,680.0,53259,3263.0
403,2.0,2015-02-21 03:46:01,3220,2525,61.0,59.0,82.0,878.0,217804,3179.0
404,1.0,2015-02-19 01:29:36,3220,7200,43.0,37.0,43.0,385.0,89410,2725.0
405,4.0,2015-02-25 01:38:40,3404,1745,45.0,45.0,65.0,839.0,158044,3230.0
406,4.0,2015-02-23 03:36:25,3404,1440,69.0,48.0,70.0,665.0,56055,2629.0
407,4.0,2015-02-21 01:19:03,6045,1724,94.0,77.0,128.0,341.0,41749,2777.0
408,4.0,2015-02-20 20:33:01,6045,1338,102.0,85.0,129.0,745.0,105025,3090.0
409,4.0,2015-02-19 23:11:19,6045,1327,21.0,21.0,37.0,861.0,29873,3293.0
410,6.0,2015-02-22 01:42:07,4476,2700,,,,556.0,6063,
411,6.0,2015-02-22 23:45:14,4476,1125,,,,510.0,163196,
412,2.0,2015-02-22 06:29:30,283,1699,10.0,10.0,15.0,645.0,34762,2792.0
413,2.0,2015-02-18 20:02:48,283,4294,59.0,48.0,56.0,390.0,118310,2130.0
414,2.0,2015-02-20 20:03:13,283,3698,62.0,56.0,72.0,540.0,5501,2546.0
415,2.0,2015-02-23 03:01:14,283,1699,61.0,60.0,75.0,862.0,55113,3003.0
416,2.0,2015-02-25 01:43:30,283,1945,49.0,38.0,46.0,862.0,135783,2769.0
417,2.0,2015-02-24 03:28:21,283,1786,55.0,59.0,74.0,525.0,214894,2687.0
418,6.0,2015-02-22 01:43:20,6852,1900,,,,784.0,210755,
419,5.0,2015-02-20 01:32:39,2742,1750,21.0,21.0,23.0,752.0,205745,3040.0
420,1.0,2015-02-19 02:30:35,6025,10044,55.0,47.0,63.0,411.0,71193,2881.0
421,1.0,2015-02-24 03:19:23,6025,2700,34.0,34.0,44.0,385.0,2293,2943.0
422,1.0,2015-02-24 01:29:28,6025,2604,25.0,32.0,39.0,415.0,136901,3063.0
423,1.0,2015-02-25 02:27:24,6025,6500,44.0,44.0,47.0,477.0,207828,2857.0
424,1.0,2015-02-23 21:09:24,6025,1800,21.0,21.0,38.0,854.0,228620,3742.0
425,1.0,2015-02-19 19:44:05,6025,9775,26.0,26.0,32.0,520.0,145958,3066.0
426,1.0,2015-02-25 02:20:52,6025,2300,42.0,41.0,42.0,632.0,97051,3003.0
427,1.0,2015-02-18 19:42:41,6025,1454,28.0,29.0,12.0,486.0,105858,2537.0
428,1.0,2015-02-20 21:35:41,6025,1200,25.0,19.0,21.0,448.0,85860,2809.0
429,1.0,2015-02-22 01:01:43,6025,1750,37.0,35.0,27.0,473.0,136380,2624.0
430,2.0,2015-02-25 03:19:18,5003,1865,110.0,107.0,154.0,266.0,9374,2668.0
431,2.0,2015-02-21 01:55:20,5003,1870,134.0,129.0,230.0,614.0,50007,4104.0
432,2.0,2015-02-24 03:36:08,5003,6795,102.0,92.0,135.0,893.0,48288,3302.0
433,2.0,2015-02-25 02:29:23,5003,4163,116.0,96.0,142.0,607.0,119024,2793.0
434,2.0,2015-02-22 21:14:40,5003,2910,67.0,66.0,88.0,572.0,9950,2761.0
435,4.0,2015-02-19 23:23:54,6313,2445,13.0,10.0,8.0,634.0,117223,2623.0
436,4.0,2015-02-22 18:16:24,6313,1545,14.0,13.0,14.0,633.0,211792,2710.0
437,4.0,2015-02-25 03:45:07,6313,2880,80.0,80.0,112.0,209.0,190021,2525.0
438,4.0,2015-02-22 02:34:55,6313,3235,86.0,85.0,180.0,690.0,56638,4424.0
439,4.0,2015-02-21 20:17:58,6313,2145,58.0,55.0,61.0,697.0,170417,2645.0
440,5.0,2015-02-25 03:04:41,562,3916,21.0,12.0,20.0,562.0,24309,2800.0
441,5.0,2015-02-21 23:45:12,562,1545,13.0,13.0,20.0,373.0,139891,2715.0
442,3.0,2015-02-23 23:21:43,562,2090,6.0,5.0,6.0,251.0,51252,2529.0
443,5.0,2015-02-23 01:31:58,5547,4537,22.0,16.0,22.0,449.0,154770,2656.0
444,5.0,2015-02-21 05:52:42,5547,1994,12.0,8.0,9.0,265.0,182617,2399.0
445,5.0,2015-02-22 02:43:39,5547,4001,26.0,26.0,46.0,453.0,61894,3027.0
446,5.0,2015-02-20 23:10:00,5547,1199,14.0,8.0,10.0,466.0,161716,2632.0
447,5.0,2015-02-21 05:02:32,5547,2148,22.0,21.0,25.0,553.0,139177,2815.0
448,5.0,2015-02-18 20:54:50,5547,1099,14.0,14.0,20.0,446.0,40774,2780.0
449,2.0,2015-02-19 17:08:46,4566,600,9.0,8.0,6.0,561.0,237575,2528.0
450,2.0,2015-02-23 17:35:45,4566,600,8.0,5.0,3.0,560.0,152967,2503.0
451,4.0,2015-02-19 02:14:23,1269,1962,72.0,68.0,99.0,560.0,100142,2923.0
452,4.0,2015-02-22 04:42:20,1269,1030,38.0,38.0,59.0,536.0,176333,2909.0
453,4.0,2015-02-24 20:18:25,1269,3255,45.0,45.0,52.0,515.0,10534,2549.0
454,4.0,2015-02-20 22:16:52,1269,1180,24.0,17.0,18.0,755.0,143332,2724.0
455,4.0,2015-02-24 19:51:25,1269,1270,42.0,42.0,61.0,558.0,122453,2874.0
456,2.0,2015-02-23 01:20:15,6740,1560,116.0,94.0,129.0,651.0,97867,2584.0
457,2.0,2015-02-18 21:04:38,6740,904,57.0,56.0,76.0,503.0,123259,2683.0
458,2.0,2015-02-22 06:14:45,6740,1335,39.0,39.0,77.0,606.0,54060,3301.0
459,2.0,2015-02-19 02:50:38,6740,1769,129.0,93.0,167.0,400.0,250937,2835.0
460,2.0,2015-02-19 02:34:24,6740,1365,117.0,92.0,139.0,592.0,102918,2718.0
461,2.0,2015-02-21 04:48:48,6740,1880,116.0,109.0,144.0,650.0,131281,2801.0
462,2.0,2015-02-21 02:11:04,6740,1877,152.0,148.0,234.0,607.0,197896,3699.0
463,2.0,2015-02-20 04:36:43,6740,2835,69.0,54.0,78.0,443.0,233993,2429.0
464,2.0,2015-02-20 21:23:50,6740,2111,76.0,75.0,82.0,658.0,187108,2503.0
465,4.0,2015-02-25 02:41:57,6132,4225,76.0,76.0,129.0,94.0,153760,2850.0
466,4.0,2015-02-21 02:28:32,6132,2600,96.0,94.0,166.0,1017.0,199786,4275.0
467,4.0,2015-02-20 02:17:52,6132,3500,104.0,85.0,131.0,341.0,65384,2590.0
468,5.0,2015-02-23 21:47:11,3845,2175,8.0,8.0,10.0,508.0,239205,2802.0
469,5.0,2015-02-24 03:40:04,3845,1875,16.0,16.0,26.0,495.0,163246,2916.0
470,5.0,2015-02-20 02:33:56,3845,650,28.0,20.0,33.0,513.0,225615,2825.0
471,2.0,2015-02-21 00:49:17,4062,2800,33.0,31.0,39.0,852.0,216414,2968.0
472,2.0,2015-02-24 20:03:57,4062,6330,47.0,41.0,39.0,668.0,121876,2397.0
473,2.0,2015-02-22 01:29:24,4062,2245,40.0,40.0,63.0,585.0,75206,2950.0
474,2.0,2015-02-21 02:23:10,4062,5400,62.0,61.0,96.0,817.0,44419,3369.0
475,2.0,2015-02-24 02:21:18,4062,4015,48.0,48.0,55.0,274.0,219929,2180.0
476,2.0,2015-02-24 19:28:28,4062,1245,38.0,36.0,48.0,799.0,220161,2962.0
477,4.0,2015-02-20 03:21:02,5171,2070,104.0,90.0,141.0,225.0,223443,2626.0
478,3.0,2015-02-19 21:43:26,1027,2050,25.0,12.0,12.0,699.0,76801,2795.0
479,5.0,2015-02-22 01:11:31,1027,2820,38.0,30.0,53.0,125.0,7034,2505.0
480,5.0,2015-02-19 03:24:58,1027,1840,56.0,40.0,55.0,500.0,138070,2594.0
481,5.0,2015-02-21 03:21:55,1027,1550,63.0,62.0,114.0,621.0,51255,3718.0
482,1.0,2015-02-24 02:46:29,429,942,63.0,60.0,65.0,625.0,15219,2945.0
483,1.0,2015-02-25 00:18:52,429,600,15.0,13.0,12.0,479.0,42670,2892.0
484,1.0,2015-02-19 23:23:24,429,1420,12.0,11.0,11.0,531.0,41544,3008.0
485,3.0,2015-02-24 02:19:43,429,1420,55.0,49.0,51.0,622.0,151277,2693.0
486,3.0,2015-02-19 21:06:31,2849,2115,16.0,12.0,23.0,642.0,167100,3136.0
487,4.0,2015-02-20 21:38:25,2849,1350,5.0,4.0,3.0,441.0,14738,2473.0
488,3.0,2015-02-20 00:58:51,2849,1900,8.0,7.0,4.0,833.0,21520,3159.0
489,3.0,2015-02-23 04:01:14,2849,600,15.0,12.0,9.0,928.0,106737,3213.0
490,3.0,2015-02-25 03:17:31,2849,1950,11.0,11.0,17.0,312.0,183776,2702.0
491,3.0,2015-02-22 01:04:00,2849,1200,11.0,5.0,4.0,344.0,177760,2505.0
492,4.0,2015-02-20 23:17:34,5152,1800,26.0,25.0,35.0,844.0,28012,3104.0
493,4.0,2015-02-25 01:40:32,5152,2575,100.0,98.0,135.0,1020.0,212135,3512.0
494,4.0,2015-02-18 20:09:59,5152,3900,80.0,77.0,137.0,654.0,232032,3633.0
495,4.0,2015-02-18 21:46:35,5152,2500,45.0,31.0,34.0,580.0,162855,2341.0
496,6.0,2015-02-21 21:07:16,238,12490,,,,338.0,54702,
497,6.0,2015-02-25 03:45:51,238,3020,,,,314.0,244644,
498,6.0,2015-02-24 03:43:05,238,1895,,,,454.0,195859,
499,6.0,2015-02-25 02:28:27,238,920,,,,227.0,44899,
500,6.0,2015-02-19 02:18:21,238,3100,,,,444.0,95857,
501,6.0,2015-02-25 03:11:05,238,1120,,,,468.0,195567,
502,4.0,2015-02-19 21:15:17,265,2745,46.0,39.0,42.0,746.0,245760,2644.0
503,3.0,2015-02-25 02:42:12,265,2945,76.0,76.0,129.0,380.0,161778,3462.0
504,4.0,2015-02-20 01:47:48,265,9535,85.0,82.0,116.0,682.0,115087,3088.0
505,4.0,2015-02-19 02:24:27,265,5690,96.0,92.0,127.0,374.0,2007,2655.0
506,4.0,2015-02-22 00:39:14,4616,1800,35.0,31.0,51.0,549.0,211677,2861.0
507,4.0,2015-02-22 02:16:59,4616,5555,71.0,66.0,143.0,901.0,228146,4320.0
508,4.0,2015-02-23 22:11:00,4616,4615,13.0,12.0,11.0,477.0,207990,2478.0
509,4.0,2015-02-22 21:25:39,4616,3355,40.0,33.0,31.0,391.0,44137,2126.0
510,4.0,2015-02-25 01:46:29,4616,3640,47.0,46.0,71.0,514.0,143519,2907.0
511,4.0,2015-02-25 04:37:05,4616,1890,30.0,25.0,31.0,400.0,87369,2387.0
512,4.0,2015-02-21 02:06:25,6045,2495,129.0,129.0,217.0,694.0,248593,4077.0
513,4.0,2015-02-24 02:20:26,6045,1227,94.0,81.0,121.0,996.0,77865,3416.0
514,4.0,2015-02-23 22:54:58,6045,1078,26.0,14.0,14.0,887.0,206253,2784.0
515,4.0,2015-02-18 20:54:42,6045,1422,80.0,76.0,92.0,367.0,180202,2322.0
516,4.0,2015-02-21 22:46:41,6045,738,42.0,42.0,50.0,135.0,118936,2112.0
517,1.0,2015-02-24 02:02:47,4046,495,51.0,44.0,45.0,207.0,132441,2341.0
518,3.0,2015-02-21 04:18:26,4534,500,12.0,2.0,2.0,501.0,99599,2658.0
519,3.0,2015-02-22 04:57:09,4534,3045,4.0,4.0,5.0,137.0,99999,2412.0
520,3.0,2015-02-20 02:05:08,4534,1595,13.0,8.0,7.0,193.0,36550,2321.0
521,3.0,2015-02-24 02:08:27,4534,675,15.0,8.0,8.0,419.0,212923,2585.0
522,3.0,2015-02-19 05:20:26,4534,9635,6.0,5.0,3.0,598.0,51958,2898.0
523,6.0,2015-02-19 02:11:50,2187,895,,,,748.0,3700,
524,6.0,2015-02-22 01:39:18,2187,2535,,,,467.0,44754,
525,6.0,2015-02-20 03:16:55,2187,950,,,,420.0,233005,
526,6.0,2015-02-25 01:44:00,2187,895,,,,319.0,236501,
527,5.0,2015-02-20 20:00:35,3307,2058,17.0,17.0,22.0,126.0,190945,2345.0
528,5.0,2015-02-22 04:35:34,3307,1628,17.0,17.0,23.0,793.0,180671,3197.0
529,5.0,2015-02-19 00:32:49,3307,2150,7.0,7.0,11.0,834.0,126786,3255.0
530,5.0,2015-02-22 01:01:18,3307,2498,14.0,13.0,21.0,434.0,173967,2793.0
531,5.0,2015-02-19 02:22:53,3307,979,26.0,22.0,28.0,418.0,154879,2626.0
532,5.0,2015-02-22 04:27:19,3307,1628,17.0,10.0,23.0,793.0,108667,3244.0
533,5.0,2015-02-19 01:48:34,3307,2827,24.0,10.0,14.0,405.0,51072,2431.0
534,1.0,2015-02-21 02:35:57,3243,2200,49.0,49.0,72.0,442.0,65398,3216.0
535,1.0,2015-02-23 02:43:16,3243,2600,47.0,47.0,75.0,537.0,183992,3451.0
536,1.0,2015-02-22 01:40:21,3243,6800,42.0,41.0,40.0,750.0,127029,3108.0
537,1.0,2015-02-23 03:10:57,3243,2600,47.0,47.0,93.0,678.0,189356,4011.0
538,1.0,2015-02-25 03:04:41,3243,8500,41.0,41.0,59.0,543.0,215318,3275.0
539,1.0,2015-02-21 01:57:09,3243,7200,44.0,44.0,51.0,123.0,173908,2502.0
540,,2015-02-22 01:32:11,3243,9300,44.0,44.0,36.0,451.0,77554,
541,1.0,2015-02-23 01:21:25,3243,4000,42.0,41.0,46.0,493.0,230228,2916.0
542,1.0,2015-02-25 03:42:48,3243,3500,43.0,43.0,67.0,113.0,74875,2858.0
543,1.0,2015-02-21 02:31:02,3243,7800,51.0,51.0,67.0,636.0,223702,3298.0
544,1.0,2015-02-22 05:01:48,3243,4800,32.0,31.0,40.0,494.0,182988,3053.0
545,3.0,2015-02-21 04:51:25,3639,2390,19.0,16.0,16.0,729.0,220191,3009.0
546,1.0,2015-02-23 22:56:53,2938,2635,6.0,6.0,8.0,353.0,165169,2873.0
547,1.0,2015-02-21 04:40:51,2938,6120,17.0,17.0,40.0,668.0,169529,3659.0
548,5.0,2015-02-19 01:30:34,2742,4100,12.0,12.0,19.0,253.0,112225,2571.0
549,5.0,2015-02-22 19:22:21,2742,2550,7.0,6.0,7.0,610.0,248855,2898.0
550,5.0,2015-02-25 04:38:32,2742,1525,12.0,10.0,10.0,281.0,154581,2427.0
551,1.0,2015-02-20 21:03:18,2203,4446,39.0,22.0,17.0,838.0,213300,2914.0
552,1.0,2015-02-22 00:18:52,3997,1132,26.0,20.0,20.0,175.0,152425,2421.0
553,1.0,2015-02-22 22:30:13,3997,1420,23.0,23.0,32.0,641.0,28197,3296.0
554,1.0,2015-02-20 20:18:04,3997,710,35.0,34.0,36.0,463.0,83074,2850.0
555,2.0,2015-02-24 04:00:35,6025,1700,32.0,32.0,54.0,514.0,18466,2880.0
556,1.0,2015-02-18 21:58:26,6025,2300,23.0,14.0,13.0,295.0,99700,2520.0
557,1.0,2015-02-23 22:57:11,6025,5150,14.0,11.0,11.0,299.0,236174,2679.0
558,1.0,2015-02-19 23:40:20,6025,1850,14.0,12.0,11.0,441.0,147749,2850.0
559,1.0,2015-02-18 19:51:23,6025,2400,23.0,23.0,28.0,383.0,119641,2889.0
560,1.0,2015-02-20 01:37:31,6025,1200,37.0,31.0,36.0,458.0,192443,2824.0
561,1.0,2015-02-25 00:17:06,6025,4650,8.0,8.0,13.0,228.0,204436,2772.0
562,1.0,2015-02-24 02:37:08,6025,2275,38.0,38.0,54.0,450.0,218918,3132.0
563,1.0,2015-02-19 01:48:56,6025,9550,38.0,38.0,48.0,520.0,134852,3091.0
564,2.0,2015-02-24 02:42:00,5003,3215,104.0,65.0,111.0,355.0,205741,2263.0
565,2.0,2015-02-20 20:25:32,5003,3465,89.0,73.0,114.0,577.0,13610,2844.0
566,2.0,2015-02-24 03:34:11,2731,3890,102.0,90.0,132.0,299.0,6456,2512.0
567,2.0,2015-02-23 02:53:43,2731,1175,144.0,127.0,174.0,599.0,35888,2707.0
568,2.0,2015-02-20 04:02:34,2731,1545,116.0,79.0,130.0,463.0,77056,2473.0
569,4.0,2015-02-25 03:22:00,6313,1150,87.0,86.0,133.0,288.0,159842,2894.0
570,4.0,2015-02-21 18:37:18,6313,1190,18.0,16.0,19.0,233.0,149249,2219.0
571,4.0,2015-02-23 19:44:31,6313,3420,53.0,53.0,77.0,859.0,189524,3300.0
572,4.0,2015-02-22 21:41:00,6313,995,54.0,41.0,44.0,325.0,220658,1992.0
573,4.0,2015-02-22 03:40:37,6313,1145,81.0,78.0,120.0,193.0,101243,2670.0
574,1.0,2015-02-20 03:06:52,6418,2022,19.0,19.0,25.0,222.0,130162,2730.0
575,1.0,2015-02-20 01:36:21,6544,2625,17.0,12.0,11.0,766.0,122821,3195.0
