market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id
2,2015-02-22 21:14:40,5003,2910,67,66,88,572,9950
4,2015-02-19 23:23:54,6313,2445,13,10,8,634,117223
4,2015-02-22 18:16:24,6313,1545,14,13,14,633,211792
4,2015-02-25 03:45:07,6313,2880,80,80,112,209,190021
4,2015-02-22 02:34:55,6313,3235,86,85,180,690,56638
4,2015-02-21 20:17:58,6313,2145,58,55,61,697,170417
5,2015-02-25 03:04:41,562,3916,21,12,20,562,24309
5,2015-02-21 23:45:12,562,1545,13,13,20,373,139891
3,2015-02-23 23:21:43,562,2090,6,5,6,251,51252
5,2015-02-23 01:31:58,5547,4537,22,16,22,449,154770
5,2015-02-21 05:52:42,5547,1994,12,8,9,265,182617
5,2015-02-22 02:43:39,5547,4001,26,26,46,453,61894
5,2015-02-20 23:10:00,5547,1199,14,8,10,466,161716
5,2015-02-21 05:02:32,5547,2148,22,21,25,553,139177
5,2015-02-18 20:54:50,5547,1099,14,14,20,446,40774
2,2015-02-19 17:08:46,4566,600,9,8,6,561,237575
2,2015-02-23 17:35:45,4566,600,8,5,3,560,152967
4,2015-02-19 02:14:23,1269,1962,72,68,99,560,100142
4,2015-02-22 04:42:20,1269,1030,38,38,59,536,176333
4,2015-02-24 20:18:25,1269,3255,45,45,52,515,10534
4,2015-02-20 22:16:52,1269,1180,24,17,18,755,143332
4,2015-02-24 19:51:25,1269,1270,42,42,61,558,122453
2,2015-02-23 01:20:15,6740,1560,116,94,129,651,97867
2,2015-02-18 21:04:38,6740,904,57,56,76,503,123259
2,2015-02-22 06:14:45,6740,1335,39,39,77,606,54060
2,2015-02-19 02:50:38,6740,1769,129,93,167,400,250937
2,2015-02-19 02:34:24,6740,1365,117,92,139,592,102918
2,2015-02-21 04:48:48,6740,1880,116,109,144,650,131281
2,2015-02-21 02:11:04,6740,1877,152,148,234,607,197896
2,2015-02-20 04:36:43,6740,2835,69,54,78,443,233993
2,2015-02-20 21:23:50,6740,2111,76,75,82,658,187108
4,2015-02-25 02:41:57,6132,4225,76,76,129,94,153760
4,2015-02-21 02:28:32,6132,2600,96,94,166,1017,199786
4,2015-02-20 02:17:52,6132,3500,104,85,131,341,65384
5,2015-02-23 21:47:11,3845,2175,8,8,10,508,239205
5,2015-02-24 03:40:04,3845,1875,16,16,26,495,163246
5,2015-02-20 02:33:56,3845,650,28,20,33,513,225615
2,2015-02-21 00:49:17,4062,2800,33,31,39,852,216414
2,2015-02-24 20:03:57,4062,6330,47,41,39,668,121876
2,2015-02-22 01:29:24,4062,2245,40,40,63,585,75206
2,2015-02-21 02:23:10,4062,5400,62,61,96,817,44419
2,2015-02-24 02:21:18,4062,4015,48,48,55,274,219929
2,2015-02-24 19:28:28,4062,1245,38,36,48,799,220161
4,2015-02-20 03:21:02,5171,2070,104,90,141,225,223443
3,2015-02-19 21:43:26,1027,2050,25,12,12,699,76801
5,2015-02-22 01:11:31,1027,2820,38,30,53,125,7034
5,2015-02-19 03:24:58,1027,1840,56,40,55,500,138070
5,2015-02-21 03:21:55,1027,1550,63,62,114,621,51255
1,2015-02-24 02:46:29,429,942,63,60,65,625,15219
1,2015-02-25 00:18:52,429,600,15,13,12,479,42670
1,2015-02-19 23:23:24,429,1420,12,11,11,531,41544
3,2015-02-24 02:19:43,429,1420,55,49,51,622,151277
3,2015-02-19 21:06:31,2849,2115,16,12,23,642,167100
4,2015-02-20 21:38:25,2849,1350,5,4,3,441,14738
3,2015-02-20 00:58:51,2849,1900,8,7,4,833,21520
3,2015-02-23 04:01:14,2849,600,15,12,9,928,106737
3,2015-02-25 03:17:31,2849,1950,11,11,17,312,183776
3,2015-02-22 01:04:00,2849,1200,11,5,4,344,177760
4,2015-02-20 23:17:34,5152,1800,26,25,35,844,28012
4,2015-02-25 01:40:32,5152,2575,100,98,135,1020,212135
4,2015-02-18 20:09:59,5152,3900,80,77,137,654,232032
4,2015-02-18 21:46:35,5152,2500,45,31,34,580,162855
6,2015-02-21 21:07:16,238,12490,NA,NA,NA,338,54702
6,2015-02-25 03:45:51,238,3020,NA,NA,NA,314,244644
6,2015-02-24 03:43:05,238,1895,NA,NA,NA,454,195859
6,2015-02-25 02:28:27,238,920,NA,NA,NA,227,44899
6,2015-02-19 02:18:21,238,3100,NA,NA,NA,444,95857
6,2015-02-25 03:11:05,238,1120,NA,NA,NA,468,195567
4,2015-02-19 21:15:17,265,2745,46,39,42,746,245760
3,2015-02-25 02:42:12,265,2945,76,76,129,380,161778
4,2015-02-20 01:47:48,265,9535,85,82,116,682,115087
4,2015-02-19 02:24:27,265,5690,96,92,127,374,2007
4,2015-02-22 00:39:14,4616,1800,35,31,51,549,211677
4,2015-02-22 02:16:59,4616,5555,71,66,143,901,228146
4,2015-02-23 22:11:00,4616,4615,13,12,11,477,207990
4,2015-02-22 21:25:39,4616,3355,40,33,31,391,44137
4,2015-02-25 01:46:29,4616,3640,47,46,71,514,143519
4,2015-02-25 04:37:05,4616,1890,30,25,31,400,87369
4,2015-02-21 02:06:25,6045,2495,129,129,217,694,248593
4,2015-02-24 02:20:26,6045,1227,94,81,121,996,77865
4,2015-02-23 22:54:58,6045,1078,26,14,14,887,206253
4,2015-02-18 20:54:42,6045,1422,80,76,92,367,180202
4,2015-02-21 22:46:41,6045,738,42,42,50,135,118936
1,2015-02-24 02:02:47,4046,495,51,44,45,207,132441
3,2015-02-21 04:18:26,4534,500,12,2,2,501,99599
3,2015-02-22 04:57:09,4534,3045,4,4,5,137,99999
3,2015-02-20 02:05:08,4534,1595,13,8,7,193,36550
3,2015-02-24 02:08:27,4534,675,15,8,8,419,212923
3,2015-02-19 05:20:26,4534,9635,6,5,3,598,51958
6,2015-02-19 02:11:50,2187,895,NA,NA,NA,748,3700
6,2015-02-22 01:39:18,2187,2535,NA,NA,NA,467,44754
6,2015-02-20 03:16:55,2187,950,NA,NA,NA,420,233005
6,2015-02-25 01:44:00,2187,895,NA,NA,NA,319,236501
5,2015-02-20 20:00:35,3307,2058,17,17,22,126,190945
5,2015-02-22 04:35:34,3307,1628,17,17,23,793,180671
5,2015-02-19 00:32:49,3307,2150,7,7,11,834,126786
5,2015-02-22 01:01:18,3307,2498,14,13,21,434,173967
5,2015-02-19 02:22:53,3307,979,26,22,28,418,154879
5,2015-02-22 04:27:19,3307,1628,17,10,23,793,108667
5,2015-02-19 01:48:34,3307,2827,24,10,14,405,51072
1,2015-02-21 02:35:57,3243,2200,49,49,72,442,65398
1,2015-02-23 02:43:16,3243,2600,47,47,75,537,183992
1,2015-02-22 01:40:21,3243,6800,42,41,40,750,127029
1,2015-02-23 03:10:57,3243,2600,47,47,93,678,189356
1,2015-02-25 03:04:41,3243,8500,41,41,59,543,215318
1,2015-02-21 01:57:09,3243,7200,44,44,51,123,173908
NA,2015-02-22 01:32:11,3243,9300,44,44,36,451,77554
1,2015-02-23 01:21:25,3243,4000,42,41,46,493,230228
1,2015-02-25 03:42:48,3243,3500,43,43,67,113,74875
1,2015-02-21 02:31:02,3243,7800,51,51,67,636,223702
1,2015-02-22 05:01:48,3243,4800,32,31,40,494,182988
3,2015-02-21 04:51:25,3639,2390,19,16,16,729,220191
1,2015-02-23 22:56:53,2938,2635,6,6,8,353,165169
1,2015-02-21 04:40:51,2938,6120,17,17,40,668,169529
5,2015-02-19 01:30:34,2742,4100,12,12,19,253,112225
5,2015-02-22 19:22:21,2742,2550,7,6,7,610,248855
5,2015-02-25 04:38:32,2742,1525,12,10,10,281,154581
1,2015-02-20 21:03:18,2203,4446,39,22,17,838,213300
1,2015-02-22 00:18:52,3997,1132,26,20,20,175,152425
1,2015-02-22 22:30:13,3997,1420,23,23,32,641,28197
1,2015-02-20 20:18:04,3997,710,35,34,36,463,83074
2,2015-02-24 04:00:35,6025,1700,32,32,54,514,18466
1,2015-02-18 21:58:26,6025,2300,23,14,13,295,99700
1,2015-02-23 22:57:11,6025,5150,14,11,11,299,236174
1,2015-02-19 23:40:20,6025,1850,14,12,11,441,147749
1,2015-02-18 19:51:23,6025,2400,23,23,28,383,119641
1,2015-02-20 01:37:31,6025,1200,37,31,36,458,192443
1,2015-02-25 00:17:06,6025,4650,8,8,13,228,204436
1,2015-02-24 02:37:08,6025,2275,38,38,54,450,218918
1,2015-02-19 01:48:56,6025,9550,38,38,48,520,134852
2,2015-02-24 02:42:00,5003,3215,104,65,111,355,205741
2,2015-02-20 20:25:32,5003,3465,89,73,114,577,13610
2,2015-02-24 03:34:11,2731,3890,102,90,132,299,6456
2,2015-02-23 02:53:43,2731,1175,144,127,174,599,35888
2,2015-02-20 04:02:34,2731,1545,116,79,130,463,77056
4,2015-02-25 03:22:00,6313,1150,87,86,133,288,159842
4,2015-02-21 18:37:18,6313,1190,18,16,19,233,149249
4,2015-02-23 19:44:31,6313,3420,53,53,77,859,189524
4,2015-02-22 21:41:00,6313,995,54,41,44,325,220658
4,2015-02-22 03:40:37,6313,1145,81,78,120,193,101243
1,2015-02-20 03:06:52,6418,2022,19,19,25,222,130162
1,2015-02-20 01:36:21,6544,2625,17,12,11,766,122821
1,2015-02-22 21:06:04,6544,2500,14,12,9,626,114279
1,2015-02-18 20:21:39,6544,7650,21,20,21,278,68986
1,2015-02-20 02:22:59,6544,2875,18,18,16,593,144978
1,2015-02-21 01:34:24,658,2357,45,42,49,493,64031
3,2015-02-20 06:47:25,4818,2229,4,4,3,740,113474
5,2015-02-20 06:09:10,5547,3899,6,6,7,369,225145
1,2015-02-24 01:48:02,5589,2470,13,13,17,247,68475
1,2015-02-24 22:34:47,5589,2420,12,8,7,414,174680
1,2015-02-19 02:29:51,5589,5958,25,33,41,1027,14093
NA,2015-02-22 23:31:56,5589,4890,11,11,9,323,98193
1,2015-02-24 03:25:37,5589,2025,20,20,30,623,199654
1,2015-02-25 02:02:23,5589,4075,20,20,24,518,44575
1,2015-02-23 04:15:55,5589,3995,19,19,36,843,239200
1,2015-02-22 00:51:20,5711,1848,35,31,28,433,93918
1,2015-02-24 03:28:17,5711,1778,35,35,53,750,232451
1,2015-02-22 00:39:02,5711,949,31,27,25,660,154671
1,2015-02-20 23:54:18,5711,5293,16,16,19,624,35632
1,2015-02-23 03:22:07,5711,1657,50,50,90,572,163735
1,2015-02-20 06:08:50,6740,1107,33,30,33,604,234762
2,2015-02-22 04:23:02,6740,1590,110,107,162,583,156132
2,2015-02-19 05:58:43,6740,960,23,20,24,645,106113
2,2015-02-22 19:27:07,6740,1148,56,53,62,330,11761
2,2015-02-20 05:37:33,6740,1377,40,31,33,605,204183
5,2015-02-20 00:54:04,6072,1374,12,12,16,230,65858
3,2015-02-24 01:51:38,4582,895,7,3,3,479,133585
3,2015-02-22 00:40:11,368,2281,7,4,2,427,217652
3,2015-02-20 20:56:27,368,779,5,3,3,348,80321
3,2015-02-22 19:06:44,368,1677,2,2,4,467,139617
3,2015-02-21 20:48:11,368,1793,6,6,9,166,129695
1,2015-02-22 04:29:39,59,1192,0,0,0,377,119818
1,2015-02-23 02:46:20,59,2435,0,0,0,538,29977
1,2015-02-21 00:38:36,59,913,3,6,4,212,226271
1,2015-02-21 00:47:46,59,2460,0,0,0,700,24625
1,2015-02-19 18:32:50,59,1210,0,0,0,97,130421
1,2015-02-23 04:50:39,59,890,0,0,0,416,229867
2,2015-02-20 03:10:29,4062,5325,73,59,92,371,63624
2,2015-02-22 01:47:44,4062,4775,42,40,79,817,157444
2,2015-02-19 02:17:17,4062,2445,64,47,53,443,105657
2,2015-02-24 01:04:41,4062,1675,35,28,25,492,218500
2,2015-02-19 21:28:32,4062,3645,43,32,35,606,24396
5,2015-02-25 02:15:55,1027,2320,42,41,57,366,9548
5,2015-02-21 18:01:46,6516,1375,10,3,3,725,144691
1,2015-02-21 23:45:27,5234,1325,4,4,6,676,67854
1,2015-02-21 02:20:53,5234,3420,11,11,13,409,110263
1,2015-02-24 02:48:14,5234,1936,21,11,14,884,180819
1,2015-02-20 22:13:23,5234,1325,7,7,8,150,109240
3,2015-02-24 02:25:19,1113,5300,32,27,25,629,194286
1,2015-02-23 01:55:16,1451,3780,18,18,26,380,201735
1,2015-02-21 04:53:54,1451,4475,24,23,28,157,157033
1,2015-02-22 03:57:56,1451,395,32,32,30,465,4924
1,2015-02-22 21:58:28,1451,5080,13,13,16,300,184866
3,2015-02-22 05:45:37,3329,2030,0,0,0,550,238880
4,2015-02-20 04:10:13,265,7430,71,45,88,125,15596
4,2015-02-19 02:44:16,265,5740,97,73,131,361,225668
4,2015-02-24 01:42:45,265,6435,64,64,78,395,223914
4,2015-02-22 03:52:53,265,5680,79,65,114,34,227540
4,2015-02-24 02:51:10,265,6830,82,61,102,636,39178
4,2015-02-24 02:03:21,265,6485,65,62,89,779,62685
4,2015-02-25 02:12:15,265,16765,69,69,105,746,79627
4,2015-02-20 02:04:34,4616,2660,71,54,83,357,131191
4,2015-02-19 02:45:24,4616,3170,67,42,70,603,145298
4,2015-02-20 22:32:55,4616,2475,24,15,16,675,240945
4,2015-02-23 19:34:18,4616,2475,30,29,48,828,226427
4,2015-02-22 04:22:14,4616,1765,41,41,72,351,165390
4,2015-02-21 02:31:49,4616,2475,80,73,108,791,208801
4,2015-02-23 02:02:26,4616,3115,81,60,94,254,15032
4,2015-02-23 01:35:29,4616,3120,73,60,85,663,175927
4,2015-02-23 01:49:47,4616,9900,77,54,83,452,234816
4,2015-02-21 19:40:05,6045,1856,54,41,65,498,113508
4,2015-02-18 20:31:33,6045,904,87,83,124,445,56831
4,2015-02-24 19:13:10,6045,5228,57,57,121,706,237318
4,2015-02-20 19:45:53,6045,1346,90,88,168,893,227905
1,2015-02-22 02:49:49,2853,3252,14,14,19,642,57230
1,2015-02-19 20:26:22,2853,2497,9,8,8,118,147182
1,2015-02-22 03:02:42,2853,1629,15,14,16,550,28036
1,2015-02-21 23:01:13,2853,8444,5,5,5,785,13206
1,2015-02-22 01:41:15,2853,3796,11,11,14,599,211091
1,2015-02-23 01:15:45,2938,4340,15,15,24,359,88159
1,2015-02-19 02:21:29,2938,4475,24,24,32,477,223430
1,2015-02-23 02:19:53,2938,2230,18,18,23,570,224528
1,2015-02-23 00:41:24,2938,795,14,14,20,432,248478
1,2015-02-19 05:32:34,2938,1735,9,6,6,87,159281
1,2015-02-23 04:05:59,2938,2370,22,22,35,578,36305
1,2015-02-23 02:29:29,2938,2030,19,19,28,302,142871
1,2015-02-18 21:18:24,2938,2070,9,8,9,580,229777
1,2015-02-22 21:49:25,2938,2650,18,12,12,141,107895
5,2015-02-25 03:42:27,3997,890,50,37,39,334,144172
1,2015-02-23 21:02:50,3997,1420,29,29,35,455,187649
1,2015-02-19 01:26:28,3997,870,40,33,32,334,131666
1,2015-02-24 19:38:31,3997,1310,31,31,37,246,241503
1,2015-02-19 20:04:23,3997,710,23,23,36,750,249517
1,2015-02-24 02:31:51,3997,2050,61,60,65,618,12495
1,2015-02-20 00:07:47,6025,2350,20,16,16,175,67797
1,2015-02-20 04:48:09,6025,3000,37,26,24,175,181781
1,2015-02-25 05:11:45,6025,2800,26,26,32,363,55440
1,2015-02-19 22:48:36,6025,1200,13,11,12,558,131029
1,2015-02-19 20:19:44,6025,2850,27,26,26,563,83563
1,2015-02-21 03:40:57,6025,2900,56,55,95,291,50852
1,2015-02-20 21:18:15,6025,2350,30,21,22,298,91538
2,2015-02-22 01:58:32,2731,6050,127,125,227,926,22899
2,2015-02-23 02:32:58,2731,2370,144,113,168,707,50705
2,2015-02-21 03:08:24,2731,2975,168,166,273,500,223480
2,2015-02-20 03:51:19,2731,1492,123,111,149,599,215113
2,2015-02-22 01:20:08,2731,2290,99,98,173,536,194971
4,2015-02-24 17:35:59,6313,1420,14,11,11,450,5583
1,2015-02-23 01:20:43,6313,2545,86,59,79,382,220960
4,2015-02-23 23:15:46,6313,1345,24,17,18,1036,89275
4,2015-02-19 15:59:20,6313,1185,2,1,3,839,116758
4,2015-02-22 20:47:28,6313,2159,64,54,65,439,230992
3,2015-02-20 20:54:54,4818,759,26,21,20,346,97102
3,2015-02-19 04:03:52,4818,2949,31,31,35,720,77418
3,2015-02-20 23:59:29,4818,3069,15,9,8,665,62364
3,2015-02-20 21:14:22,4818,1209,23,21,22,346,110146
3,2015-02-22 00:26:07,4818,1209,20,16,13,720,100986
1,2015-02-22 22:37:45,4818,2160,18,17,25,993,128389
3,2015-02-20 01:31:56,4818,2460,29,27,29,784,105107
3,2015-02-20 20:31:03,4818,1527,26,22,22,353,197784
3,2015-02-21 22:28:23,4818,1986,16,15,15,720,68358
3,2015-02-21 05:26:52,4818,1088,19,12,12,445,217233
3,2015-02-21 06:47:36,4818,3542,11,8,10,914,158774
3,2015-02-24 04:25:40,4818,1996,25,16,15,733,135314
3,2015-02-21 02:41:45,4818,1889,48,48,44,442,110742
3,2015-02-23 20:05:20,4818,759,21,21,26,352,89747
3,2015-02-22 21:06:56,4818,1019,18,18,24,718,88314
3,2015-02-21 05:56:51,4818,1531,17,8,7,585,115695
1,2015-02-20 01:34:47,3560,2440,38,37,51,509,51610
1,2015-02-22 20:30:34,3560,3630,40,45,45,302,24604
2,2015-02-18 19:00:17,3560,1395,18,18,15,386,113981
6,2015-02-21 19:36:17,6575,1756,14,11,12,558,67234
3,2015-02-22 03:10:04,6575,2056,38,33,34,462,118523
5,2015-02-20 00:49:13,6575,1478,14,13,9,614,140158
3,2015-02-21 03:27:08,6575,1597,49,46,43,508,71178
3,2015-02-20 02:13:22,6575,2603,34,32,35,586,174076
3,2015-02-25 02:29:01,6575,1927,31,31,39,735,49611
3,2015-02-24 03:43:13,6575,1798,31,29,26,316,115169
1,2015-02-23 02:49:23,5711,1478,49,49,78,478,97054
1,2015-02-23 01:13:17,5711,1657,41,37,40,424,202619
1,2015-02-20 22:42:56,5711,2078,20,12,11,575,106600
1,2015-02-25 03:24:24,5711,1997,37,37,67,612,194985
1,2015-02-22 03:57:21,5711,3098,51,51,80,503,226459
5,2015-02-21 04:23:08,5711,1657,51,51,87,497,156340
2,2015-02-23 22:59:56,5711,1386,14,11,11,483,153910
1,2015-02-22 02:36:28,5711,1999,52,52,71,527,49477
3,2015-02-19 01:22:22,4582,2945,5,1,1,686,85976
3,2015-02-21 04:55:18,4582,2900,3,2,2,535,17930
1,2015-02-21 02:03:25,6126,2584,68,54,62,518,249705
1,2015-02-23 03:26:17,6126,1488,67,58,75,579,91514
1,2015-02-21 02:11:10,6126,2686,67,66,68,407,130550
1,2015-02-21 20:44:05,6126,1927,23,23,25,849,39280
1,2015-02-23 01:35:24,6126,2525,65,55,53,261,112720
1,2015-02-20 20:08:51,6126,898,36,34,34,379,186480
1,2015-02-23 02:46:13,6126,2834,77,75,91,390,17284
1,2015-02-21 01:40:04,59,4140,0,0,0,698,18761
1,2015-02-21 04:06:07,59,710,0,0,0,416,243593
1,2015-02-20 04:34:18,59,4003,0,0,0,597,203422
5,2015-02-19 04:11:28,59,890,0,0,0,388,182936
1,2015-02-24 22:45:58,59,2322,0,0,0,552,91050
1,2015-02-23 20:00:40,59,1400,0,0,0,617,168787
1,2015-02-21 02:02:25,59,710,0,0,0,439,204110
1,2015-02-19 18:49:15,59,880,0,0,0,97,66818
1,2015-02-25 00:02:39,59,1620,0,0,0,891,26336
1,2015-02-19 04:50:53,59,710,0,0,0,416,96455
2,2015-02-18 20:10:41,4062,2390,57,51,58,801,20011
2,2015-02-23 00:36:13,4062,5950,27,27,30,238,96942
2,2015-02-23 02:08:35,4062,2270,59,41,60,649,19892
5,2015-02-22 00:58:38,4062,2395,32,32,49,917,15013
2,2015-02-22 01:06:18,4062,2395,38,38,56,685,93935
2,2015-02-25 02:53:34,4062,2475,54,43,57,565,82629
2,2015-02-21 02:22:14,4062,2950,62,61,96,823,135614
5,2015-02-19 19:25:25,2155,2750,14,13,16,620,40764
5,2015-02-19 20:43:50,2155,1800,12,9,9,707,179991
4,2015-02-19 01:42:37,70,4100,53,52,79,306,243722
4,2015-02-21 03:20:36,70,3851,80,79,127,352,108145
4,2015-02-23 02:29:27,70,3600,84,60,100,628,134544
4,2015-02-23 04:22:39,70,1700,47,30,43,329,175700
4,2015-02-25 02:14:19,70,3700,58,56,84,789,214607
4,2015-02-21 02:44:46,70,2300,86,81,125,250,155203
3,2015-02-25 00:24:02,3329,2030,0,0,0,549,79273
5,2015-02-25 00:52:02,2660,5085,16,7,7,557,62989
5,2015-02-20 03:02:49,2660,995,21,14,21,259,101732
5,2015-02-22 02:19:31,2660,1335,26,26,50,308,62210
5,2015-02-18 20:10:05,2660,1895,14,10,17,775,3966
5,2015-02-24 20:29:22,2660,2185,10,10,13,872,185517
5,2015-02-18 22:23:12,2660,1245,14,10,10,630,38561
5,2015-02-25 02:16:53,2660,850,18,10,21,705,225211
4,2015-02-25 02:01:25,265,0,68,65,102,489,186318
4,2015-02-20 02:26:38,265,6185,108,72,138,592,215811
4,2015-02-22 02:25:19,265,13190,85,84,179,830,171615
4,2015-02-25 02:39:23,265,2795,77,77,117,212,191285
4,2015-02-22 04:54:40,265,3145,58,58,88,702,54548
4,2015-02-19 02:03:23,265,4490,91,82,119,901,170813
4,2015-02-22 03:49:02,265,4162,96,73,133,376,41833
4,2015-02-19 04:54:48,265,1895,44,28,32,186,55336
4,2015-02-21 03:03:47,265,3370,100,99,180,632,40707
4,2015-02-23 02:21:51,4616,3525,84,58,98,560,232948
4,2015-02-23 01:51:19,4616,2395,78,55,87,641,239002
4,2015-02-19 22:24:47,4616,1089,23,19,19,512,187400
4,2015-02-23 02:06:05,4616,2560,83,59,96,734,240602
4,2015-02-25 00:43:00,4616,3160,18,18,23,346,209091
4,2015-02-23 01:26:25,4616,4900,63,49,75,312,37653
1,2015-02-20 01:22:29,3302,3345,12,10,9,309,246155
2,2015-02-19 02:46:26,1997,2797,70,43,65,1113,112903
1,2015-02-20 21:02:55,199,2175,16,11,12,821,224321
6,2015-02-22 04:49:24,4529,2590,NA,NA,NA,230,69683
6,2015-02-22 03:35:18,4529,2445,NA,NA,NA,423,189933
6,2015-02-20 03:40:51,4529,2185,NA,NA,NA,180,81607
6,2015-02-22 02:31:37,4529,3240,NA,NA,NA,770,244294
6,2015-02-22 04:31:09,4529,3140,NA,NA,NA,544,235813
1,2015-02-21 02:50:09,6183,4380,30,30,40,591,22004
1,2015-02-18 22:05:56,6183,1195,14,12,10,535,71674
1,2015-02-22 01:06:59,2938,1335,10,10,13,246,106578
1,2015-02-19 02:21:38,2938,735,24,24,32,427,197634
1,2015-02-23 21:14:54,2938,1395,10,8,15,484,192710
1,2015-02-21 21:51:37,2938,1235,11,11,13,278,55998
2,2015-02-21 03:34:01,2938,3173,26,26,55,328,142333
1,2015-02-21 02:13:26,2938,2390,20,20,31,307,100770
3,2015-02-18 22:45:19,3999,3200,2,2,3,623,146585
4,2015-02-24 01:13:32,3388,2398,70,60,65,397,219157
4,2015-02-23 00:40:17,3388,3797,55,54,59,864,5649
4,2015-02-23 01:16:07,3388,5194,77,70,104,712,176255
4,2015-02-21 21:40:02,3388,2498,58,48,63,543,140699
4,2015-02-18 19:15:52,3388,3397,67,65,112,641,141763
4,2015-02-25 00:05:13,3388,3196,24,24,38,512,137040
1,2015-02-21 01:35:56,6025,1150,43,43,38,419,61747
1,2015-02-20 22:59:09,6025,1550,17,14,13,298,114168
1,2015-02-25 02:07:00,6025,6650,43,41,44,477,37780
1,2015-02-25 02:38:50,6025,2350,45,45,64,402,185370
1,2015-02-25 01:59:19,6025,2574,42,49,45,522,29557
2,2015-02-21 05:36:29,2731,1800,63,54,59,669,131113
2,2015-02-23 19:06:54,2731,1150,27,27,46,425,79174
2,2015-02-20 03:25:05,2731,7178,135,101,164,677,47285
4,2015-02-21 01:06:52,4369,6070,8,8,10,410,54451
4,2015-02-19 21:04:41,4369,1785,11,10,9,197,113573
4,2015-02-23 02:17:52,4369,4765,7,5,4,489,219190
4,2015-02-20 01:40:12,4369,2395,10,8,9,296,135331
4,2015-02-23 23:28:28,6313,855,30,20,22,866,56569
4,2015-02-23 00:10:12,6313,4770,41,34,31,781,147708
4,2015-02-21 17:32:38,6313,1400,10,7,8,463,235122
4,2015-02-23 00:12:27,6313,1485,41,34,31,234,125132
4,2015-02-19 16:56:12,6313,1515,7,7,8,630,154456
4,2015-02-20 03:53:25,6313,2045,89,69,110,280,177647
4,2015-02-22 02:23:40,6313,3165,84,79,164,766,74287
3,2015-02-21 04:17:23,4818,869,36,36,37,439,225225
1,2015-02-22 05:35:09,1865,3794,5,3,3,382,20386
1,2015-02-18 20:50:53,1865,1698,7,7,7,304,153766
1,2015-02-24 01:58:38,1865,2896,9,9,13,374,227633
1,2015-02-24 22:21:43,1865,1498,5,2,2,405,115680
5,2015-02-24 00:24:13,1865,2098,4,4,5,226,214373
1,2015-02-23 03:55:25,1865,2447,12,10,12,375,45423
1,2015-02-21 23:32:14,1865,3096,6,6,7,408,125328
1,2015-02-22 04:45:13,1380,1125,46,42,41,589,213149
1,2015-02-19 03:29:39,1380,1175,48,47,58,582,216657
6,2015-02-21 22:21:23,6477,1875,NA,NA,NA,577,91776
5,2015-02-22 17:58:00,1724,2440,10,9,6,126,216021
5,2015-02-23 17:57:06,1724,990,5,3,3,394,218157
5,2015-02-19 19:41:27,1724,990,15,12,18,394,207112
2,2015-02-22 00:23:55,1724,1340,11,11,15,296,172389
1,2015-02-22 22:05:47,5711,2087,19,19,37,497,33397
1,2015-02-20 01:41:55,5711,1998,39,39,37,834,1745
1,2015-02-22 01:54:39,5711,11620,44,44,53,342,249602
1,2015-02-25 00:25:22,5711,899,11,11,16,850,36391
1,2015-02-21 03:23:37,5711,5286,56,56,98,598,20017
1,2015-02-22 05:28:41,5711,2549,25,25,28,424,118568
1,2015-02-22 22:19:15,5711,3024,17,17,29,601,13042
1,2015-02-22 20:30:31,6126,3174,32,32,38,837,165532
1,2015-02-22 01:59:10,6126,3930,56,53,59,816,128228
1,2015-02-22 20:40:36,59,1420,0,0,0,450,23359
1,2015-02-23 04:36:12,59,1910,0,0,0,682,503
1,2015-02-19 03:56:18,59,890,0,0,0,538,2923
1,2015-02-24 18:28:48,59,880,0,0,0,306,114828
2,2015-02-24 03:43:31,59,1995,0,0,0,405,30014
1,2015-02-20 01:20:37,59,2884,0,0,0,903,28126
1,2015-02-18 21:30:28,59,1025,0,0,0,475,196361
3,2015-02-20 04:18:18,59,1470,0,0,0,566,207220
2,2015-02-20 18:55:32,6078,1035,41,33,36,631,146129
2,2015-02-19 20:34:31,6078,1561,66,64,80,464,238376
2,2015-02-20 18:26:40,6078,846,25,13,13,427,102650
2,2015-02-19 19:07:06,6078,2799,44,43,64,222,199395
2,2015-02-23 23:58:35,6078,538,32,31,35,238,63768
2,2015-02-21 22:16:39,6078,716,71,60,78,387,205226
4,2015-02-21 01:55:53,70,3000,68,64,116,349,46988
4,2015-02-22 03:44:13,70,3200,56,55,72,514,181903
4,2015-02-23 04:09:38,70,4332,51,38,65,155,189474
2,2015-02-20 04:27:12,70,3400,47,22,47,155,10570
4,2015-02-22 04:21:04,70,4100,41,41,72,857,12421
4,2015-02-24 03:01:29,70,4100,63,36,61,458,242768
